kategori,name,price_raw,price
kesehatan-wanita,Kapsul Sehat Lambungku Spesialis Asam Lambung Gerd Maag Nyeri Ulu Hati Sakit Perut Perih Gastritis Radang Heartburn Tukak Isi 15 30 dan 60 Kapsul Asli Original Halal BPOM,Rp120.000,120000.0
kesehatan-wanita,CITICOLINE HEXPHARM 500 MG BOX 100 KAPLET,Rp536.360,536360.0
kesehatan-wanita,Keloreena Untuk Limpa Bengkak Pembengkakan Limpa Hepatitis A-C Perut Membesar Nyeri Perut Kiri Hepatitis B Kronis Sakit Kuning Limpa Membengkak Penumpukan Cairan Pembengkakan Hati,Rp103.000,103000.0
kesehatan-wanita,Suplemen Kesehatan Oil Fit untuk Radang Prostat dan Nyeri Buang Air Kecil,Rp132.000,132000.0
kesehatan-wanita,Nourish Skin Glow / Suplemen Kulit / Vitamin Glowing / Collagen,Rp155.282,155282.0
kesehatan-wanita,"Maxmil Suplemen Ibu Hamil & Menyusui, MTHF, K2, DHA, FE, B12, Magnesium, dan Vitamins 30 Kaplet",Rp144.999,144999.0
kesehatan-wanita,PROMANDEL 120ml Madu Radang Tenggorokan Amandel Anak indonesia obat amandel,Rp75.000,75000.0
kesehatan-wanita,OilFIT Untuk Kolesterol Hipertensi Darah Tinggi Asam Urat Biolipid Kolesterol Penurun Kolestrol Jahat Darah Tinggi Hipertensi Penghancur Lemak Darah Lemak Darah Tinggi Penurun Kolestrol Trigliserid,Rp132.000,132000.0
kesehatan-wanita,KURMAQU GMJ - Flek Paru Paru Anak Dewasa Sesak Nafas Asma Tb Paru Radang Tenggorokan Madu Pembersih Paru Paru Bronkitis ISPA Anak Pneumonia Batuk Berdahak Berdarah Sakit Dada Bercak Hitam - Kurmaqu Sari Kurma Dan Madu Asli Alami,Rp109.000,109000.0
kesehatan-wanita,CITICOLINE MAHAKAM 500 MG BOX 30 KAPLET,Rp123.203,123203.0
kesehatan-wanita,"[PAKET HEMAT] - Perawatan Jerawat Kelamin, Bintik Merah Benjolan Bernanah di Miss V Bisul Kelamin, Bruntusan Hitam, Kutil Kelamin dan Mengurangi Rasa Gatal Untuk Wanita Cairan Tetes Propolis",Rp242.000,242000.0
kesehatan-wanita,SCOTT'S EMULSION ORIGINAL SIRUP 400 ML BOTOL,Rp127.526,127526.0
kesehatan-wanita,QnC Jelly Gamat - Atasi Ulkus Dekubitus Luka Susah Sembuh Luka Dekubitus Dengan Ekstrak Teripang Emas Alami,Rp199.000,199000.0
kesehatan-wanita,Oil Fit Suplemen Kesehatan untuk Keputihan Gatal Becek Bau Tidak Normal,Rp132.000,132000.0
