kategori,name,price_raw,price
alat-angkut-barang,ELITEINDO Tangga Lipat 1.4Meter 2.9Meter 3.5Meter 4.1Meter 2Meter 2.6Meter 3.2Meter 4.4Meter Teleskopik Portable Bahan Aluminium Premium Bisa Dilipat & Praktis T3A1-T3H1,Rp790.000,790000.0
alat-angkut-barang,Crosby Swivel G402 5/8 Inch,Rp2.115.363,2115363.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 19x7 IWRC 14mm NR POWERTEC - 1 Meter,Rp48.370,48370.0
alat-angkut-barang,Wire Rope Clip / Klem Seling Kuku Macan SS 304 6mm POWERTEC Bulldog,Rp29.400,29400.0
alat-angkut-barang,Thimble Wire Rope SS316 / Kausen Sling 3/4 Inch 20 mm Stainless Steel 316 RIGTEC,Rp95.875,95875.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x12 7FC 18mm Galv POWERTEC - 1 Meter,Rp33.250,33250.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x37 IWRC 10mm Ungalv POWERTEC - 1 Meter,Rp17.430,17430.0
alat-angkut-barang,"Shackle D Stainless Steel 304 8mm - 5/16"" Segel Dee SS POWERTEC",Rp21.168,21168.0
alat-angkut-barang,Shackle / Segel Dee Stainless Steel 316 6 mm TOPRIG,Rp15.856,15856.0
alat-angkut-barang,Aluminium Ferrule / Crimp Ferrule Wire Rope 9 mm 3/8 Inch TOPRIG,Rp18.407,18407.0
alat-angkut-barang,"POWERTEC Shackle D G2150 4.75 Ton - 3/4"" Segel Dee Bolt Type",Rp98.000,98000.0
alat-angkut-barang,RIGTEC Thimble Wire Rope / Kausen Sling G411 10 mm 3/8 Inch Galvanized,Rp5.976,5976.0
alat-angkut-barang,POWERTEC Wire Rope / Kawat Seling Baja 7x7 SS 304 1.5mm - 1 Meter,Rp1.960,1960.0
alat-angkut-barang,"Small Pulley Chrome Katrol Kerekan 32mm 1-1/4"" - 1 Sheave POWERTEC",Rp18.900,18900.0
alat-angkut-barang,POWERTEC Rantai Plastik PVC 4mm x 50m Plastic Chain - Merah,Rp266.000,266000.0
alat-angkut-barang,"Bow Shackle Omega G2130 9.5 Ton - 1-1/8"" Segel Bolt Type POWERTEC",Rp273.000,273000.0
alat-angkut-barang,"POWERTEC Bow Shackle Omega G209 0.75 Ton - 5/16"" Segel Screw Pin",Rp15.680,15680.0
alat-angkut-barang,POWERTEC Webbing Sling Belt / Tali Angkat 1 Ton x 4 Meter Double Ply,Rp77.700,77700.0
alat-angkut-barang,SPANSET Round Sling / Roundsling 3 Ton x 2 Meter,Rp188.360,188360.0
alat-angkut-barang,SPANSET Webbing Sling Belt / Tali Angkat 1 Ton x 6 Meter,Rp321.640,321640.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 7x19 SS 316 8mm POWERTEC - 1 Meter,Rp105.000,105000.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x36 IWRC 8mm Ungalv POWERTEC - 1 Meter,Rp20.160,20160.0
alat-angkut-barang,Webbing Sling Belt / Tali Angkat 3 Ton x 1 Meter POWERTEC Double Ply,Rp105.000,105000.0
alat-angkut-barang,Tali Tambang Plastik 6mm x 180m Plastic Rope POWERTEC - Kuning,Rp275.800,275800.0
alat-angkut-barang,"Shackle D Galvanized 12mm - 1/2"" Segel Dee Galvanis POWERTEC",Rp9.828,9828.0
alat-angkut-barang,Shackle Stainless Steel 316 10 mm,Rp41.274,41274.0
alat-angkut-barang,Shackle D / Segel Dee Stainless Steel SS 304 10 mm 3/8 Inch TOPRIG,Rp27.642,27642.0
alat-angkut-barang,TOPRIG Shackle Dee / Segel D Bolt & Nut G2150 3/4 Inch 4.75 Ton,Rp72.734,72734.0
alat-angkut-barang,Shackle Stainless Steel 316 6 mm,Rp15.058,15058.0
